time,location,dissolved_oxygen
1982-07-01T00:00:00Z,CalCOFI 93.30,NaN
1982-08-01T00:00:00Z,CalCOFI 93.30,NaN
1982-09-01T00:00:00Z,CalCOFI 93.30,NaN
1982-10-01T00:00:00Z,CalCOFI 93.30,NaN
1982-11-01T00:00:00Z,CalCOFI 93.30,NaN
1982-12-01T00:00:00Z,CalCOFI 93.30,NaN
1983-01-01T00:00:00Z,CalCOFI 93.30,NaN
1983-02-01T00:00:00Z,CalCOFI 93.30,NaN
1983-03-01T00:00:00Z,CalCOFI 93.30,NaN
1983-04-01T00:00:00Z,CalCOFI 93.30,NaN
1983-05-01T00:00:00Z,CalCOFI 93.30,NaN
1983-06-01T00:00:00Z,CalCOFI 93.30,NaN
1983-07-01T00:00:00Z,CalCOFI 93.30,NaN
1983-08-01T00:00:00Z,CalCOFI 93.30,NaN
1983-09-01T00:00:00Z,CalCOFI 93.30,NaN
1983-10-01T00:00:00Z,CalCOFI 93.30,NaN
1983-11-01T00:00:00Z,CalCOFI 93.30,NaN
1983-12-01T00:00:00Z,CalCOFI 93.30,NaN
1984-01-01T00:00:00Z,CalCOFI 93.30,3.27
1984-02-01T00:00:00Z,CalCOFI 93.30,NaN
1984-03-01T00:00:00Z,CalCOFI 93.30,3.075
1984-04-01T00:00:00Z,CalCOFI 93.30,2.4025
1984-05-01T00:00:00Z,CalCOFI 93.30,NaN
1984-06-01T00:00:00Z,CalCOFI 93.30,3.02
1984-07-01T00:00:00Z,CalCOFI 93.30,3.0775
1984-08-01T00:00:00Z,CalCOFI 93.30,NaN
1984-09-01T00:00:00Z,CalCOFI 93.30,NaN
1984-10-01T00:00:00Z,CalCOFI 93.30,3.2175
1984-11-01T00:00:00Z,CalCOFI 93.30,NaN
1984-12-01T00:00:00Z,CalCOFI 93.30,NaN
1985-01-01T00:00:00Z,CalCOFI 93.30,NaN
1985-02-01T00:00:00Z,CalCOFI 93.30,2.83
1985-03-01T00:00:00Z,CalCOFI 93.30,NaN
1985-04-01T00:00:00Z,CalCOFI 93.30,NaN
1985-05-01T00:00:00Z,CalCOFI 93.30,2.8
1985-06-01T00:00:00Z,CalCOFI 93.30,NaN
1985-07-01T00:00:00Z,CalCOFI 93.30,NaN
1985-08-01T00:00:00Z,CalCOFI 93.30,2.23
1985-09-01T00:00:00Z,CalCOFI 93.30,NaN
1985-10-01T00:00:00Z,CalCOFI 93.30,NaN
1985-11-01T00:00:00Z,CalCOFI 93.30,2.95
1985-12-01T00:00:00Z,CalCOFI 93.30,NaN
1986-01-01T00:00:00Z,CalCOFI 93.30,NaN
1986-02-01T00:00:00Z,CalCOFI 93.30,2.78
1986-03-01T00:00:00Z,CalCOFI 93.30,NaN
1986-04-01T00:00:00Z,CalCOFI 93.30,NaN
1986-05-01T00:00:00Z,CalCOFI 93.30,2.09
1986-06-01T00:00:00Z,CalCOFI 93.30,NaN
1986-07-01T00:00:00Z,CalCOFI 93.30,NaN
1986-08-01T00:00:00Z,CalCOFI 93.30,NaN
1986-09-01T00:00:00Z,CalCOFI 93.30,1.53
1986-10-01T00:00:00Z,CalCOFI 93.30,NaN
1986-11-01T00:00:00Z,CalCOFI 93.30,2.66
1986-12-01T00:00:00Z,CalCOFI 93.30,NaN
1987-01-01T00:00:00Z,CalCOFI 93.30,NaN
1987-02-01T00:00:00Z,CalCOFI 93.30,NaN
1987-03-01T00:00:00Z,CalCOFI 93.30,2.77
1987-04-01T00:00:00Z,CalCOFI 93.30,NaN
1987-05-01T00:00:00Z,CalCOFI 93.30,2.81
1987-06-01T00:00:00Z,CalCOFI 93.30,NaN
1987-07-01T00:00:00Z,CalCOFI 93.30,NaN
1987-08-01T00:00:00Z,CalCOFI 93.30,NaN
1987-09-01T00:00:00Z,CalCOFI 93.30,3.19
1987-10-01T00:00:00Z,CalCOFI 93.30,NaN
1987-11-01T00:00:00Z,CalCOFI 93.30,2.87
1987-12-01T00:00:00Z,CalCOFI 93.30,NaN
1988-01-01T00:00:00Z,CalCOFI 93.30,2.74
1988-02-01T00:00:00Z,CalCOFI 93.30,NaN
1988-03-01T00:00:00Z,CalCOFI 93.30,NaN
1988-04-01T00:00:00Z,CalCOFI 93.30,2.47
1988-05-01T00:00:00Z,CalCOFI 93.30,NaN
1988-06-01T00:00:00Z,CalCOFI 93.30,NaN
1988-07-01T00:00:00Z,CalCOFI 93.30,NaN
1988-08-01T00:00:00Z,CalCOFI 93.30,2.5
1988-09-01T00:00:00Z,CalCOFI 93.30,NaN
1988-10-01T00:00:00Z,CalCOFI 93.30,3.19
1988-11-01T00:00:00Z,CalCOFI 93.30,NaN
1988-12-01T00:00:00Z,CalCOFI 93.30,NaN
1989-01-01T00:00:00Z,CalCOFI 93.30,2.95
1989-02-01T00:00:00Z,CalCOFI 93.30,NaN
1989-03-01T00:00:00Z,CalCOFI 93.30,NaN
1989-04-01T00:00:00Z,CalCOFI 93.30,2.32
1989-05-01T00:00:00Z,CalCOFI 93.30,NaN
1989-06-01T00:00:00Z,CalCOFI 93.30,NaN
1989-07-01T00:00:00Z,CalCOFI 93.30,1.64
1989-08-01T00:00:00Z,CalCOFI 93.30,2.32
1989-09-01T00:00:00Z,CalCOFI 93.30,NaN
1989-10-01T00:00:00Z,CalCOFI 93.30,NaN
1989-11-01T00:00:00Z,CalCOFI 93.30,3.16
1989-12-01T00:00:00Z,CalCOFI 93.30,NaN
1990-01-01T00:00:00Z,CalCOFI 93.30,NaN
1990-02-01T00:00:00Z,CalCOFI 93.30,NaN
1990-03-01T00:00:00Z,CalCOFI 93.30,2.33
1990-04-01T00:00:00Z,CalCOFI 93.30,2.14
1990-05-01T00:00:00Z,CalCOFI 93.30,NaN
1990-06-01T00:00:00Z,CalCOFI 93.30,NaN
1990-07-01T00:00:00Z,CalCOFI 93.30,2.92
1990-08-01T00:00:00Z,CalCOFI 93.30,NaN
1990-09-01T00:00:00Z,CalCOFI 93.30,NaN
1990-10-01T00:00:00Z,CalCOFI 93.30,NaN
1990-11-01T00:00:00Z,CalCOFI 93.30,3.22
1990-12-01T00:00:00Z,CalCOFI 93.30,NaN
1991-01-01T00:00:00Z,CalCOFI 93.30,2.64
1991-02-01T00:00:00Z,CalCOFI 93.30,2.29
1991-03-01T00:00:00Z,CalCOFI 93.30,NaN
1991-04-01T00:00:00Z,CalCOFI 93.30,NaN
1991-05-01T00:00:00Z,CalCOFI 93.30,NaN
1991-06-01T00:00:00Z,CalCOFI 93.30,NaN
1991-07-01T00:00:00Z,CalCOFI 93.30,2.89
1991-08-01T00:00:00Z,CalCOFI 93.30,NaN
1991-09-01T00:00:00Z,CalCOFI 93.30,2.92
1991-10-01T00:00:00Z,CalCOFI 93.30,NaN
1991-11-01T00:00:00Z,CalCOFI 93.30,NaN
1991-12-01T00:00:00Z,CalCOFI 93.30,NaN
1992-01-01T00:00:00Z,CalCOFI 93.30,3.05
1992-02-01T00:00:00Z,CalCOFI 93.30,NaN
1992-03-01T00:00:00Z,CalCOFI 93.30,NaN
1992-04-01T00:00:00Z,CalCOFI 93.30,2.83
1992-05-01T00:00:00Z,CalCOFI 93.30,NaN
1992-06-01T00:00:00Z,CalCOFI 93.30,NaN
1992-07-01T00:00:00Z,CalCOFI 93.30,1.68
1992-08-01T00:00:00Z,CalCOFI 93.30,NaN
1992-09-01T00:00:00Z,CalCOFI 93.30,3.15
1992-10-01T00:00:00Z,CalCOFI 93.30,NaN
1992-11-01T00:00:00Z,CalCOFI 93.30,NaN
1992-12-01T00:00:00Z,CalCOFI 93.30,NaN
1993-01-01T00:00:00Z,CalCOFI 93.30,3.39
1993-02-01T00:00:00Z,CalCOFI 93.30,NaN
1993-03-01T00:00:00Z,CalCOFI 93.30,2.55
1993-04-01T00:00:00Z,CalCOFI 93.30,NaN
1993-05-01T00:00:00Z,CalCOFI 93.30,NaN
1993-06-01T00:00:00Z,CalCOFI 93.30,NaN
1993-07-01T00:00:00Z,CalCOFI 93.30,NaN
1993-08-01T00:00:00Z,CalCOFI 93.30,2.17
1993-09-01T00:00:00Z,CalCOFI 93.30,NaN
1993-10-01T00:00:00Z,CalCOFI 93.30,3.04
1993-11-01T00:00:00Z,CalCOFI 93.30,NaN
1993-12-01T00:00:00Z,CalCOFI 93.30,NaN
1994-01-01T00:00:00Z,CalCOFI 93.30,3.2
1994-02-01T00:00:00Z,CalCOFI 93.30,NaN
1994-03-01T00:00:00Z,CalCOFI 93.30,2.87
1994-04-01T00:00:00Z,CalCOFI 93.30,NaN
1994-05-01T00:00:00Z,CalCOFI 93.30,NaN
1994-06-01T00:00:00Z,CalCOFI 93.30,NaN
1994-07-01T00:00:00Z,CalCOFI 93.30,NaN
1994-08-01T00:00:00Z,CalCOFI 93.30,2.52
1994-09-01T00:00:00Z,CalCOFI 93.30,NaN
1994-10-01T00:00:00Z,CalCOFI 93.30,2.84
1994-11-01T00:00:00Z,CalCOFI 93.30,NaN
1994-12-01T00:00:00Z,CalCOFI 93.30,NaN
1995-01-01T00:00:00Z,CalCOFI 93.30,2.36
1995-02-01T00:00:00Z,CalCOFI 93.30,NaN
1995-03-01T00:00:00Z,CalCOFI 93.30,NaN
1995-04-01T00:00:00Z,CalCOFI 93.30,2.25
1995-05-01T00:00:00Z,CalCOFI 93.30,NaN
1995-06-01T00:00:00Z,CalCOFI 93.30,NaN
1995-07-01T00:00:00Z,CalCOFI 93.30,1.44
1995-08-01T00:00:00Z,CalCOFI 93.30,NaN
1995-09-01T00:00:00Z,CalCOFI 93.30,NaN
1995-10-01T00:00:00Z,CalCOFI 93.30,2.43
1995-11-01T00:00:00Z,CalCOFI 93.30,NaN
1995-12-01T00:00:00Z,CalCOFI 93.30,NaN
1996-01-01T00:00:00Z,CalCOFI 93.30,1.99
1996-02-01T00:00:00Z,CalCOFI 93.30,NaN
1996-03-01T00:00:00Z,CalCOFI 93.30,NaN
1996-04-01T00:00:00Z,CalCOFI 93.30,2.16
1996-05-01T00:00:00Z,CalCOFI 93.30,NaN
1996-06-01T00:00:00Z,CalCOFI 93.30,NaN
1996-07-01T00:00:00Z,CalCOFI 93.30,NaN
1996-08-01T00:00:00Z,CalCOFI 93.30,2.09
1996-09-01T00:00:00Z,CalCOFI 93.30,NaN
1996-10-01T00:00:00Z,CalCOFI 93.30,2.43
1996-11-01T00:00:00Z,CalCOFI 93.30,NaN
1996-12-01T00:00:00Z,CalCOFI 93.30,NaN
1997-01-01T00:00:00Z,CalCOFI 93.30,2.19
1997-02-01T00:00:00Z,CalCOFI 93.30,NaN
1997-03-01T00:00:00Z,CalCOFI 93.30,NaN
1997-04-01T00:00:00Z,CalCOFI 93.30,2.46
1997-05-01T00:00:00Z,CalCOFI 93.30,NaN
1997-06-01T00:00:00Z,CalCOFI 93.30,NaN
1997-07-01T00:00:00Z,CalCOFI 93.30,1.3
1997-08-01T00:00:00Z,CalCOFI 93.30,NaN
1997-09-01T00:00:00Z,CalCOFI 93.30,2.79
1997-10-01T00:00:00Z,CalCOFI 93.30,NaN
1997-11-01T00:00:00Z,CalCOFI 93.30,NaN
1997-12-01T00:00:00Z,CalCOFI 93.30,NaN
1998-01-01T00:00:00Z,CalCOFI 93.30,2.41
1998-02-01T00:00:00Z,CalCOFI 93.30,NaN
1998-03-01T00:00:00Z,CalCOFI 93.30,NaN
1998-04-01T00:00:00Z,CalCOFI 93.30,2.25
1998-05-01T00:00:00Z,CalCOFI 93.30,NaN
1998-06-01T00:00:00Z,CalCOFI 93.30,NaN
1998-07-01T00:00:00Z,CalCOFI 93.30,2.65
1998-08-01T00:00:00Z,CalCOFI 93.30,NaN
1998-09-01T00:00:00Z,CalCOFI 93.30,3.22
1998-10-01T00:00:00Z,CalCOFI 93.30,NaN
1998-11-01T00:00:00Z,CalCOFI 93.30,NaN
1998-12-01T00:00:00Z,CalCOFI 93.30,NaN
1999-01-01T00:00:00Z,CalCOFI 93.30,2.61
1999-02-01T00:00:00Z,CalCOFI 93.30,NaN
1999-03-01T00:00:00Z,CalCOFI 93.30,NaN
1999-04-01T00:00:00Z,CalCOFI 93.30,1.89
1999-05-01T00:00:00Z,CalCOFI 93.30,NaN
1999-06-01T00:00:00Z,CalCOFI 93.30,NaN
1999-07-01T00:00:00Z,CalCOFI 93.30,NaN
1999-08-01T00:00:00Z,CalCOFI 93.30,2.57
1999-09-01T00:00:00Z,CalCOFI 93.30,NaN
1999-10-01T00:00:00Z,CalCOFI 93.30,3.03
1999-11-01T00:00:00Z,CalCOFI 93.30,NaN
1999-12-01T00:00:00Z,CalCOFI 93.30,NaN
2000-01-01T00:00:00Z,CalCOFI 93.30,2.57
2000-02-01T00:00:00Z,CalCOFI 93.30,NaN
2000-03-01T00:00:00Z,CalCOFI 93.30,NaN
2000-04-01T00:00:00Z,CalCOFI 93.30,2.33
2000-05-01T00:00:00Z,CalCOFI 93.30,NaN
2000-06-01T00:00:00Z,CalCOFI 93.30,2.54
2000-07-01T00:00:00Z,CalCOFI 93.30,NaN
2000-08-01T00:00:00Z,CalCOFI 93.30,NaN
2000-09-01T00:00:00Z,CalCOFI 93.30,NaN
2000-10-01T00:00:00Z,CalCOFI 93.30,1.85
2000-11-01T00:00:00Z,CalCOFI 93.30,NaN
2000-12-01T00:00:00Z,CalCOFI 93.30,NaN
2001-01-01T00:00:00Z,CalCOFI 93.30,2.19
2001-02-01T00:00:00Z,CalCOFI 93.30,NaN
2001-03-01T00:00:00Z,CalCOFI 93.30,NaN
2001-04-01T00:00:00Z,CalCOFI 93.30,1.68
2001-05-01T00:00:00Z,CalCOFI 93.30,NaN
2001-06-01T00:00:00Z,CalCOFI 93.30,NaN
2001-07-01T00:00:00Z,CalCOFI 93.30,2.44
2001-08-01T00:00:00Z,CalCOFI 93.30,NaN
2001-09-01T00:00:00Z,CalCOFI 93.30,NaN
2001-10-01T00:00:00Z,CalCOFI 93.30,1.89
2001-11-01T00:00:00Z,CalCOFI 93.30,NaN
2001-12-01T00:00:00Z,CalCOFI 93.30,NaN
2002-01-01T00:00:00Z,CalCOFI 93.30,2.3
2002-02-01T00:00:00Z,CalCOFI 93.30,NaN
2002-03-01T00:00:00Z,CalCOFI 93.30,2.16
2002-04-01T00:00:00Z,CalCOFI 93.30,NaN
2002-05-01T00:00:00Z,CalCOFI 93.30,NaN
2002-06-01T00:00:00Z,CalCOFI 93.30,NaN
2002-07-01T00:00:00Z,CalCOFI 93.30,2.03
2002-08-01T00:00:00Z,CalCOFI 93.30,NaN
2002-09-01T00:00:00Z,CalCOFI 93.30,NaN
2002-10-01T00:00:00Z,CalCOFI 93.30,NaN
2002-11-01T00:00:00Z,CalCOFI 93.30,1.93
2002-12-01T00:00:00Z,CalCOFI 93.30,NaN
2003-01-01T00:00:00Z,CalCOFI 93.30,2.19
2003-02-01T00:00:00Z,CalCOFI 93.30,NaN
2003-03-01T00:00:00Z,CalCOFI 93.30,NaN
2003-04-01T00:00:00Z,CalCOFI 93.30,1.705
2003-05-01T00:00:00Z,CalCOFI 93.30,NaN
2003-06-01T00:00:00Z,CalCOFI 93.30,NaN
2003-07-01T00:00:00Z,CalCOFI 93.30,2.0
2003-08-01T00:00:00Z,CalCOFI 93.30,NaN
2003-09-01T00:00:00Z,CalCOFI 93.30,NaN
2003-10-01T00:00:00Z,CalCOFI 93.30,2.32
2003-11-01T00:00:00Z,CalCOFI 93.30,NaN
2003-12-01T00:00:00Z,CalCOFI 93.30,NaN
2004-01-01T00:00:00Z,CalCOFI 93.30,2.87
2004-02-01T00:00:00Z,CalCOFI 93.30,NaN
2004-03-01T00:00:00Z,CalCOFI 93.30,2.26
2004-04-01T00:00:00Z,CalCOFI 93.30,NaN
2004-05-01T00:00:00Z,CalCOFI 93.30,NaN
2004-06-01T00:00:00Z,CalCOFI 93.30,NaN
2004-07-01T00:00:00Z,CalCOFI 93.30,1.66
2004-08-01T00:00:00Z,CalCOFI 93.30,NaN
2004-09-01T00:00:00Z,CalCOFI 93.30,NaN
2004-10-01T00:00:00Z,CalCOFI 93.30,NaN
2004-11-01T00:00:00Z,CalCOFI 93.30,3.41
2004-12-01T00:00:00Z,CalCOFI 93.30,NaN
2005-01-01T00:00:00Z,CalCOFI 93.30,3.03
2005-02-01T00:00:00Z,CalCOFI 93.30,NaN
2005-03-01T00:00:00Z,CalCOFI 93.30,NaN
2005-04-01T00:00:00Z,CalCOFI 93.30,1.84
2005-05-01T00:00:00Z,CalCOFI 93.30,NaN
2005-06-01T00:00:00Z,CalCOFI 93.30,NaN
2005-07-01T00:00:00Z,CalCOFI 93.30,1.45
2005-08-01T00:00:00Z,CalCOFI 93.30,NaN
2005-09-01T00:00:00Z,CalCOFI 93.30,NaN
2005-10-01T00:00:00Z,CalCOFI 93.30,NaN
2005-11-01T00:00:00Z,CalCOFI 93.30,0.75
2005-12-01T00:00:00Z,CalCOFI 93.30,NaN
2006-01-01T00:00:00Z,CalCOFI 93.30,NaN
2006-02-01T00:00:00Z,CalCOFI 93.30,2.19
2006-03-01T00:00:00Z,CalCOFI 93.30,NaN
2006-04-01T00:00:00Z,CalCOFI 93.30,1.48
2006-05-01T00:00:00Z,CalCOFI 93.30,NaN
2006-06-01T00:00:00Z,CalCOFI 93.30,NaN
2006-07-01T00:00:00Z,CalCOFI 93.30,1.93
2006-08-01T00:00:00Z,CalCOFI 93.30,NaN
2006-09-01T00:00:00Z,CalCOFI 93.30,NaN
2006-10-01T00:00:00Z,CalCOFI 93.30,2.28
2006-11-01T00:00:00Z,CalCOFI 93.30,NaN
2006-12-01T00:00:00Z,CalCOFI 93.30,NaN
2007-01-01T00:00:00Z,CalCOFI 93.30,2.13
2007-02-01T00:00:00Z,CalCOFI 93.30,NaN
2007-03-01T00:00:00Z,CalCOFI 93.30,2.32
2007-04-01T00:00:00Z,CalCOFI 93.30,NaN
2007-05-01T00:00:00Z,CalCOFI 93.30,NaN
2007-06-01T00:00:00Z,CalCOFI 93.30,2.29
2007-07-01T00:00:00Z,CalCOFI 93.30,NaN
2007-08-01T00:00:00Z,CalCOFI 93.30,NaN
2007-09-01T00:00:00Z,CalCOFI 93.30,NaN
2007-10-01T00:00:00Z,CalCOFI 93.30,NaN
2007-11-01T00:00:00Z,CalCOFI 93.30,2.58
2007-12-01T00:00:00Z,CalCOFI 93.30,NaN
2008-01-01T00:00:00Z,CalCOFI 93.30,1.89
2008-02-01T00:00:00Z,CalCOFI 93.30,NaN
2008-03-01T00:00:00Z,CalCOFI 93.30,1.37
2008-04-01T00:00:00Z,CalCOFI 93.30,NaN
2008-05-01T00:00:00Z,CalCOFI 93.30,NaN
2008-06-01T00:00:00Z,CalCOFI 93.30,NaN
2008-07-01T00:00:00Z,CalCOFI 93.30,NaN
2008-08-01T00:00:00Z,CalCOFI 93.30,2.6
2008-09-01T00:00:00Z,CalCOFI 93.30,NaN
2008-10-01T00:00:00Z,CalCOFI 93.30,1.95
2008-11-01T00:00:00Z,CalCOFI 93.30,NaN
2008-12-01T00:00:00Z,CalCOFI 93.30,NaN
2009-01-01T00:00:00Z,CalCOFI 93.30,2.38
2009-02-01T00:00:00Z,CalCOFI 93.30,NaN
2009-03-01T00:00:00Z,CalCOFI 93.30,1.91
2009-04-01T00:00:00Z,CalCOFI 93.30,NaN
2009-05-01T00:00:00Z,CalCOFI 93.30,NaN
2009-06-01T00:00:00Z,CalCOFI 93.30,NaN
2009-07-01T00:00:00Z,CalCOFI 93.30,2.47
2009-08-01T00:00:00Z,CalCOFI 93.30,NaN
2009-09-01T00:00:00Z,CalCOFI 93.30,NaN
2009-10-01T00:00:00Z,CalCOFI 93.30,NaN
2009-11-01T00:00:00Z,CalCOFI 93.30,NaN
2009-12-01T00:00:00Z,CalCOFI 93.30,NaN
2010-01-01T00:00:00Z,CalCOFI 93.30,3.09
2010-02-01T00:00:00Z,CalCOFI 93.30,NaN
2010-03-01T00:00:00Z,CalCOFI 93.30,NaN
2010-04-01T00:00:00Z,CalCOFI 93.30,2.0
2010-05-01T00:00:00Z,CalCOFI 93.30,NaN
2010-06-01T00:00:00Z,CalCOFI 93.30,NaN
2010-07-01T00:00:00Z,CalCOFI 93.30,2.52
2010-08-01T00:00:00Z,CalCOFI 93.30,NaN
2010-09-01T00:00:00Z,CalCOFI 93.30,2.02
2010-10-01T00:00:00Z,CalCOFI 93.30,1.82
2010-11-01T00:00:00Z,CalCOFI 93.30,NaN
2010-12-01T00:00:00Z,CalCOFI 93.30,NaN
2011-01-01T00:00:00Z,CalCOFI 93.30,2.29
2011-02-01T00:00:00Z,CalCOFI 93.30,NaN
2011-03-01T00:00:00Z,CalCOFI 93.30,NaN
2011-04-01T00:00:00Z,CalCOFI 93.30,1.44
2011-05-01T00:00:00Z,CalCOFI 93.30,NaN
2011-06-01T00:00:00Z,CalCOFI 93.30,NaN
2011-07-01T00:00:00Z,CalCOFI 93.30,2.1
2011-08-01T00:00:00Z,CalCOFI 93.30,NaN
2011-09-01T00:00:00Z,CalCOFI 93.30,NaN
2011-10-01T00:00:00Z,CalCOFI 93.30,1.85
2011-11-01T00:00:00Z,CalCOFI 93.30,NaN
2011-12-01T00:00:00Z,CalCOFI 93.30,NaN
2012-01-01T00:00:00Z,CalCOFI 93.30,2.1
2012-02-01T00:00:00Z,CalCOFI 93.30,NaN
2012-03-01T00:00:00Z,CalCOFI 93.30,1.47
2012-04-01T00:00:00Z,CalCOFI 93.30,NaN
2012-05-01T00:00:00Z,CalCOFI 93.30,NaN
2012-06-01T00:00:00Z,CalCOFI 93.30,NaN
2012-07-01T00:00:00Z,CalCOFI 93.30,1.75
2012-08-01T00:00:00Z,CalCOFI 93.30,NaN
2012-09-01T00:00:00Z,CalCOFI 93.30,NaN
2012-10-01T00:00:00Z,CalCOFI 93.30,2.57
2012-11-01T00:00:00Z,CalCOFI 93.30,NaN
2012-12-01T00:00:00Z,CalCOFI 93.30,NaN
2013-01-01T00:00:00Z,CalCOFI 93.30,2.18
2013-02-01T00:00:00Z,CalCOFI 93.30,NaN
2013-03-01T00:00:00Z,CalCOFI 93.30,NaN
2013-04-01T00:00:00Z,CalCOFI 93.30,1.7
2013-05-01T00:00:00Z,CalCOFI 93.30,NaN
2013-06-01T00:00:00Z,CalCOFI 93.30,NaN
2013-07-01T00:00:00Z,CalCOFI 93.30,1.57
2013-08-01T00:00:00Z,CalCOFI 93.30,NaN
2013-09-01T00:00:00Z,CalCOFI 93.30,NaN
2013-10-01T00:00:00Z,CalCOFI 93.30,NaN
2013-11-01T00:00:00Z,CalCOFI 93.30,2.17
2013-12-01T00:00:00Z,CalCOFI 93.30,NaN
2014-01-01T00:00:00Z,CalCOFI 93.30,2.55
2014-02-01T00:00:00Z,CalCOFI 93.30,NaN
2014-03-01T00:00:00Z,CalCOFI 93.30,NaN
2014-04-01T00:00:00Z,CalCOFI 93.30,2.07
2014-05-01T00:00:00Z,CalCOFI 93.30,NaN
2014-06-01T00:00:00Z,CalCOFI 93.30,NaN
2014-07-01T00:00:00Z,CalCOFI 93.30,1.94
2014-08-01T00:00:00Z,CalCOFI 93.30,NaN
2014-09-01T00:00:00Z,CalCOFI 93.30,NaN
2014-10-01T00:00:00Z,CalCOFI 93.30,NaN
2014-11-01T00:00:00Z,CalCOFI 93.30,2.44
2014-12-01T00:00:00Z,CalCOFI 93.30,NaN
2015-01-01T00:00:00Z,CalCOFI 93.30,2.64
2015-02-01T00:00:00Z,CalCOFI 93.30,NaN
2015-03-01T00:00:00Z,CalCOFI 93.30,NaN
2015-04-01T00:00:00Z,CalCOFI 93.30,2.08
2015-05-01T00:00:00Z,CalCOFI 93.30,NaN
2015-06-01T00:00:00Z,CalCOFI 93.30,NaN
2015-07-01T00:00:00Z,CalCOFI 93.30,2.22
2015-08-01T00:00:00Z,CalCOFI 93.30,NaN
2015-09-01T00:00:00Z,CalCOFI 93.30,NaN
2015-10-01T00:00:00Z,CalCOFI 93.30,2.5
2015-11-01T00:00:00Z,CalCOFI 93.30,NaN
2015-12-01T00:00:00Z,CalCOFI 93.30,NaN
2016-01-01T00:00:00Z,CalCOFI 93.30,2.25
2016-02-01T00:00:00Z,CalCOFI 93.30,NaN
2016-03-01T00:00:00Z,CalCOFI 93.30,NaN
2016-04-01T00:00:00Z,CalCOFI 93.30,1.86
2016-05-01T00:00:00Z,CalCOFI 93.30,NaN
2016-06-01T00:00:00Z,CalCOFI 93.30,NaN
2016-07-01T00:00:00Z,CalCOFI 93.30,2.16
2016-08-01T00:00:00Z,CalCOFI 93.30,NaN
2016-09-01T00:00:00Z,CalCOFI 93.30,NaN
2016-10-01T00:00:00Z,CalCOFI 93.30,NaN
2016-11-01T00:00:00Z,CalCOFI 93.30,2.71
2016-12-01T00:00:00Z,CalCOFI 93.30,NaN
2017-01-01T00:00:00Z,CalCOFI 93.30,2.71
2017-02-01T00:00:00Z,CalCOFI 93.30,NaN
2017-03-01T00:00:00Z,CalCOFI 93.30,2.67
2017-04-01T00:00:00Z,CalCOFI 93.30,NaN
2017-05-01T00:00:00Z,CalCOFI 93.30,NaN
2017-06-01T00:00:00Z,CalCOFI 93.30,NaN
2017-07-01T00:00:00Z,CalCOFI 93.30,NaN
2017-08-01T00:00:00Z,CalCOFI 93.30,1.89
2017-09-01T00:00:00Z,CalCOFI 93.30,NaN
2017-10-01T00:00:00Z,CalCOFI 93.30,NaN
2017-11-01T00:00:00Z,CalCOFI 93.30,2.38
2017-12-01T00:00:00Z,CalCOFI 93.30,NaN
2018-01-01T00:00:00Z,CalCOFI 93.30,NaN
2018-02-01T00:00:00Z,CalCOFI 93.30,2.51
2018-03-01T00:00:00Z,CalCOFI 93.30,NaN
2018-04-01T00:00:00Z,CalCOFI 93.30,2.3084
2018-05-01T00:00:00Z,CalCOFI 93.30,NaN
2018-06-01T00:00:00Z,CalCOFI 93.30,1.9093
2018-07-01T00:00:00Z,CalCOFI 93.30,NaN
2018-08-01T00:00:00Z,CalCOFI 93.30,NaN
2018-09-01T00:00:00Z,CalCOFI 93.30,NaN
2018-10-01T00:00:00Z,CalCOFI 93.30,2.988
2018-11-01T00:00:00Z,CalCOFI 93.30,NaN
2018-12-01T00:00:00Z,CalCOFI 93.30,NaN
2019-01-01T00:00:00Z,CalCOFI 93.30,NaN
2019-02-01T00:00:00Z,CalCOFI 93.30,NaN
2019-03-01T00:00:00Z,CalCOFI 93.30,NaN
2019-04-01T00:00:00Z,CalCOFI 93.30,2.0878
2019-05-01T00:00:00Z,CalCOFI 93.30,NaN
2019-06-01T00:00:00Z,CalCOFI 93.30,NaN
2019-07-01T00:00:00Z,CalCOFI 93.30,2.1952
2019-08-01T00:00:00Z,CalCOFI 93.30,NaN
2019-09-01T00:00:00Z,CalCOFI 93.30,NaN
2019-10-01T00:00:00Z,CalCOFI 93.30,NaN
2019-11-01T00:00:00Z,CalCOFI 93.30,2.4959
2019-12-01T00:00:00Z,CalCOFI 93.30,NaN
2020-01-01T00:00:00Z,CalCOFI 93.30,2.0105
2020-02-01T00:00:00Z,CalCOFI 93.30,NaN
2020-03-01T00:00:00Z,CalCOFI 93.30,NaN
2020-04-01T00:00:00Z,CalCOFI 93.30,NaN
2020-05-01T00:00:00Z,CalCOFI 93.30,NaN
2020-06-01T00:00:00Z,CalCOFI 93.30,NaN
2020-07-01T00:00:00Z,CalCOFI 93.30,2.8078
2020-08-01T00:00:00Z,CalCOFI 93.30,NaN
2020-09-01T00:00:00Z,CalCOFI 93.30,NaN
2020-10-01T00:00:00Z,CalCOFI 93.30,NaN
2020-11-01T00:00:00Z,CalCOFI 93.30,NaN
2020-12-01T00:00:00Z,CalCOFI 93.30,NaN
1950-01-01T00:00:00Z,NH05,NaN
1950-02-01T00:00:00Z,NH05,NaN
1950-03-01T00:00:00Z,NH05,NaN
1950-04-01T00:00:00Z,NH05,NaN
1950-05-01T00:00:00Z,NH05,NaN
